Entity,Code,Day,total_vaccinations_per_hundred
Hawaii,,2021-05-25,110.21
Hawaii,,2021-05-26,110.56
Hawaii,,2021-05-27,110.59
Hawaii,,2021-05-28,110.95
Hawaii,,2021-05-29,111.85
Hawaii,,2021-05-30,111.89
Hawaii,,2021-06-01,112.45
Hawaii,,2021-06-02,112.45
Hawaii,,2021-06-03,112.67
Hawaii,,2021-06-04,112.71
Hawaii,,2021-06-05,113.3
Hawaii,,2021-06-06,113.66
Hawaii,,2021-06-07,113.73
Hawaii,,2021-06-08,113.92
Hawaii,,2021-06-09,114.13
Hawaii,,2021-06-10,114.46
Hawaii,,2021-06-11,114.78
Hawaii,,2021-06-12,114.81
Hawaii,,2021-06-13,114.82
Hawaii,,2021-06-14,115.42
Hawaii,,2021-06-15,115.79
Hawaii,,2021-06-16,116.21
Hawaii,,2021-06-17,116.51
Hawaii,,2021-06-18,116.81
Hawaii,,2021-06-19,117.07
Hawaii,,2021-06-20,117.33
Hawaii,,2021-06-21,117.37
Hawaii,,2021-06-22,117.45
Hawaii,,2021-06-23,117.64
Hawaii,,2021-06-24,117.81
Idaho,,2021-01-12,2.01
Idaho,,2021-01-13,2.18
Idaho,,2021-01-14,2.38
Idaho,,2021-01-15,2.61
Idaho,,2021-01-19,3.58
Idaho,,2021-01-20,3.88
Idaho,,2021-01-21,4.11
Idaho,,2021-01-22,4.36
Idaho,,2021-01-23,4.62
Idaho,,2021-01-24,4.88
Idaho,,2021-01-25,5.11
Idaho,,2021-01-26,5.25
Idaho,,2021-01-27,5.43
Idaho,,2021-01-28,5.75
Idaho,,2021-01-29,6.09
Idaho,,2021-01-30,6.42
Idaho,,2021-01-31,6.76
Idaho,,2021-02-01,6.96
Idaho,,2021-02-02,7.09
Idaho,,2021-02-03,7.41
Idaho,,2021-02-04,7.94
Idaho,,2021-02-05,8.92
Idaho,,2021-02-06,9.86
Idaho,,2021-02-07,10.39
Idaho,,2021-02-08,10.94
Idaho,,2021-02-09,11.13
Idaho,,2021-02-10,11.49
Idaho,,2021-02-11,11.98
Idaho,,2021-02-12,11.98
Idaho,,2021-02-13,12.4
Idaho,,2021-02-14,13.56
Idaho,,2021-02-16,14.75
Idaho,,2021-02-17,15.12
Idaho,,2021-02-18,15.58
Idaho,,2021-02-19,17.05
Idaho,,2021-02-20,17.54
Idaho,,2021-02-21,18.26
Idaho,,2021-02-22,18.82
Idaho,,2021-02-23,19.05
Idaho,,2021-02-24,19.39
Idaho,,2021-02-25,19.98
Idaho,,2021-02-26,20.54
Idaho,,2021-02-27,21.17
Idaho,,2021-02-28,21.96
Idaho,,2021-03-01,22.62
Idaho,,2021-03-02,22.92
Idaho,,2021-03-03,23.44
Idaho,,2021-03-04,23.96
Idaho,,2021-03-05,24.76
Idaho,,2021-03-06,25.6
Idaho,,2021-03-07,26.36
Idaho,,2021-03-08,26.99
Idaho,,2021-03-09,27.38
Idaho,,2021-03-10,27.84
Idaho,,2021-03-11,28.42
Idaho,,2021-03-12,29.24
Idaho,,2021-03-13,30
Idaho,,2021-03-14,30.79
Idaho,,2021-03-15,31.32
Idaho,,2021-03-16,31.68
Idaho,,2021-03-17,31.72
Idaho,,2021-03-18,32.82
Idaho,,2021-03-19,33.74
Idaho,,2021-03-20,34.82
Idaho,,2021-03-21,35.79
Idaho,,2021-03-22,36.4
Idaho,,2021-03-23,36.76
Idaho,,2021-03-24,37.29
Idaho,,2021-03-25,37.98
Idaho,,2021-03-26,38.88
Idaho,,2021-03-27,39.78
Idaho,,2021-03-28,40.74
Idaho,,2021-03-29,41.24
Idaho,,2021-03-30,41.46
Idaho,,2021-03-31,42.1
Idaho,,2021-04-01,42.9
Idaho,,2021-04-02,43.79
Idaho,,2021-04-03,44.76
Idaho,,2021-04-04,45.73
Idaho,,2021-04-05,46.26
Idaho,,2021-04-06,46.38
Idaho,,2021-04-07,47.12
Idaho,,2021-04-08,47.85
Idaho,,2021-04-09,48.86
Idaho,,2021-04-10,49.79
Idaho,,2021-04-11,50.92
Idaho,,2021-04-12,51.5
Idaho,,2021-04-13,51.76
Idaho,,2021-04-14,51.33
Idaho,,2021-04-15,51.99
Idaho,,2021-04-16,52.84
Idaho,,2021-04-17,53.67
Idaho,,2021-04-18,54.54
Idaho,,2021-04-19,54.91
Idaho,,2021-04-20,55.11
Idaho,,2021-04-21,55.63
Idaho,,2021-04-22,56.19
Idaho,,2021-04-23,56.93
Idaho,,2021-04-24,57.61
Idaho,,2021-04-25,58.38
Idaho,,2021-04-26,58.69
Idaho,,2021-04-27,58.81
Idaho,,2021-04-28,59.26
Idaho,,2021-04-29,59.7
Idaho,,2021-04-30,60.24
Idaho,,2021-05-01,60.84
Idaho,,2021-05-02,61.49
Idaho,,2021-05-03,61.63
Idaho,,2021-05-04,61.72
Idaho,,2021-05-05,62.04
Idaho,,2021-05-06,62.49
Idaho,,2021-05-07,62.96
Idaho,,2021-05-08,63.36
Idaho,,2021-05-09,63.37
Idaho,,2021-05-10,63.37
Idaho,,2021-05-11,64.36
Idaho,,2021-05-12,64.62
Idaho,,2021-05-13,64.91
Idaho,,2021-05-14,65.29
Idaho,,2021-05-15,65.61
Idaho,,2021-05-16,66
Idaho,,2021-05-17,66.14
Idaho,,2021-05-18,66.21
Idaho,,2021-05-19,66.49
Idaho,,2021-05-20,66.79
Idaho,,2021-05-21,67.07
Idaho,,2021-05-22,67.48
Idaho,,2021-05-23,67.82
Idaho,,2021-05-24,67.98
Idaho,,2021-05-25,68.07
Idaho,,2021-05-26,68.27
Idaho,,2021-05-27,68.49
Idaho,,2021-05-28,68.72
Idaho,,2021-05-29,68.99
Idaho,,2021-05-30,69.2
Idaho,,2021-06-01,69.37
Idaho,,2021-06-02,69.42
Idaho,,2021-06-03,69.58
Idaho,,2021-06-04,69.77
Idaho,,2021-06-05,69.99
Idaho,,2021-06-06,69.99
Idaho,,2021-06-07,70.3
Idaho,,2021-06-08,70.37
Idaho,,2021-06-09,70.56
Idaho,,2021-06-10,70.81
Idaho,,2021-06-11,70.81
Idaho,,2021-06-12,71.02
Idaho,,2021-06-13,71.19
Idaho,,2021-06-14,71.79
Idaho,,2021-06-15,71.9
Idaho,,2021-06-16,71.9
Idaho,,2021-06-17,72.33
Idaho,,2021-06-18,72.48
Idaho,,2021-06-19,72.66
Idaho,,2021-06-20,72.79
Idaho,,2021-06-21,72.91
Idaho,,2021-06-22,72.95
Idaho,,2021-06-23,73.08
Idaho,,2021-06-24,73.08
Illinois,,2021-01-12,2.74
Illinois,,2021-01-13,2.89
Illinois,,2021-01-14,3.19
Illinois,,2021-01-15,3.45
Illinois,,2021-01-19,4.15
Illinois,,2021-01-20,4.26
Illinois,,2021-01-21,4.5
Illinois,,2021-01-22,4.79
Illinois,,2021-01-23,5.17
Illinois,,2021-01-24,5.52
Illinois,,2021-01-25,5.71
Illinois,,2021-01-26,5.82
Illinois,,2021-01-27,6.05
Illinois,,2021-01-28,6.5
Illinois,,2021-01-29,6.98
Illinois,,2021-01-30,7.49
Illinois,,2021-01-31,7.98
Illinois,,2021-02-01,8.32
Illinois,,2021-02-02,8.47
Illinois,,2021-02-03,8.75
Illinois,,2021-02-04,9.3
Illinois,,2021-02-05,9.84
Illinois,,2021-02-06,10.5
Illinois,,2021-02-07,11.06
Illinois,,2021-02-08,11.5
Illinois,,2021-02-09,11.66
Illinois,,2021-02-10,12.15
Illinois,,2021-02-11,12.66
Illinois,,2021-02-12,13.22
Illinois,,2021-02-13,13.99
Illinois,,2021-02-14,14.63
Illinois,,2021-02-16,15.42
Illinois,,2021-02-17,15.75
Illinois,,2021-02-18,16.08
Illinois,,2021-02-19,17.16
Illinois,,2021-02-20,17.85
Illinois,,2021-02-21,18.46
Illinois,,2021-02-22,18.58
Illinois,,2021-02-23,19.07
Illinois,,2021-02-24,19.42
Illinois,,2021-02-25,19.88
Illinois,,2021-02-26,20.83
Illinois,,2021-02-27,21.59
Illinois,,2021-02-28,22.29
Illinois,,2021-03-01,22.94
Illinois,,2021-03-02,23.35
Illinois,,2021-03-03,23.85
Illinois,,2021-03-04,24.52
Illinois,,2021-03-05,25.29
Illinois,,2021-03-06,26.37
Illinois,,2021-03-07,27.41
Illinois,,2021-03-08,28.19
Illinois,,2021-03-09,28.42
Illinois,,2021-03-10,28.98
Illinois,,2021-03-11,29.81
Illinois,,2021-03-12,30.98
Illinois,,2021-03-13,33.12
Illinois,,2021-03-14,33.12
Illinois,,2021-03-15,33.92
Illinois,,2021-03-16,34.56
Illinois,,2021-03-17,35.27
Illinois,,2021-03-18,36.18
Illinois,,2021-03-19,36.96
Illinois,,2021-03-20,38.09
Illinois,,2021-03-21,39.15
Illinois,,2021-03-22,39.86
Illinois,,2021-03-23,40.22
Illinois,,2021-03-24,40.86
Illinois,,2021-03-25,41.73
Illinois,,2021-03-26,42.71
Illinois,,2021-03-27,43.74
Illinois,,2021-03-28,44.84
Illinois,,2021-03-29,45.72
Illinois,,2021-03-30,46.12
Illinois,,2021-03-31,46.82
Illinois,,2021-04-01,47.93
Illinois,,2021-04-02,48.87
Illinois,,2021-04-03,50.04
Illinois,,2021-04-04,51.2
Illinois,,2021-04-05,52.03
Illinois,,2021-04-06,52.3
Illinois,,2021-04-07,53.08
Illinois,,2021-04-08,54.14
Illinois,,2021-04-09,55.38
Illinois,,2021-04-10,56.7
Illinois,,2021-04-11,58.11
Illinois,,2021-04-12,59.15
Illinois,,2021-04-13,60.19
Illinois,,2021-04-14,59.83
Illinois,,2021-04-15,60.95
Illinois,,2021-04-16,62
Illinois,,2021-04-17,63.35
Illinois,,2021-04-18,64.63
Illinois,,2021-04-19,65.55
Illinois,,2021-04-20,66.07
Illinois,,2021-04-21,66.73
Illinois,,2021-04-22,67.92
Illinois,,2021-04-23,68.99
Illinois,,2021-04-24,70.08
Illinois,,2021-04-25,71.12
Illinois,,2021-04-26,71.76
Illinois,,2021-04-27,72.16
Illinois,,2021-04-28,72.82
Illinois,,2021-04-29,73.67
Illinois,,2021-04-30,74.54
Illinois,,2021-05-01,75.37
Illinois,,2021-05-02,76.09
Illinois,,2021-05-03,76.45
Illinois,,2021-05-04,76.59
Illinois,,2021-05-05,76.93
Illinois,,2021-05-06,77.81
Illinois,,2021-05-07,78.61
Illinois,,2021-05-08,79.21
Illinois,,2021-05-09,80.07
Illinois,,2021-05-10,80.72
Illinois,,2021-05-11,81.27
Illinois,,2021-05-12,81.75
Illinois,,2021-05-13,82.34
Illinois,,2021-05-14,82.89
Illinois,,2021-05-15,83.52
Illinois,,2021-05-16,84.48
Illinois,,2021-05-17,85.03
Illinois,,2021-05-18,85.29
Illinois,,2021-05-19,85.63
Illinois,,2021-05-20,86.4
Illinois,,2021-05-21,87.12
Illinois,,2021-05-22,88.13
Illinois,,2021-05-23,88.74
Illinois,,2021-05-24,89.23
Illinois,,2021-05-25,89.51
Illinois,,2021-05-26,89.91
Illinois,,2021-05-27,90.39
Illinois,,2021-05-28,90.4
Illinois,,2021-05-29,91.41
Illinois,,2021-05-30,91.85
Illinois,,2021-06-01,92.34
Illinois,,2021-06-02,92.48
Illinois,,2021-06-03,92.72
Illinois,,2021-06-04,93.01
Illinois,,2021-06-05,93.44
Illinois,,2021-06-06,93.45
Illinois,,2021-06-07,94.28
Illinois,,2021-06-08,94.55
Illinois,,2021-06-09,94.91
Illinois,,2021-06-10,95.31
Illinois,,2021-06-11,95.31
Illinois,,2021-06-12,95.82
Illinois,,2021-06-13,96.16
Illinois,,2021-06-14,96.96
Illinois,,2021-06-15,97.32
Illinois,,2021-06-16,97.32
Illinois,,2021-06-17,98.31
Illinois,,2021-06-18,98.62
Illinois,,2021-06-19,99.02
Illinois,,2021-06-20,99.22
Illinois,,2021-06-21,99.53
Illinois,,2021-06-22,99.67
Illinois,,2021-06-23,99.84
Illinois,,2021-06-24,100.07
Indian Health Svc,,2021-02-17,19.22
Indian Health Svc,,2021-02-18,19.74
Indian Health Svc,,2021-02-19,19.54
Indian Health Svc,,2021-02-20,19.78
Indian Health Svc,,2021-02-21,20.45
Indian Health Svc,,2021-02-22,21.22
Indian Health Svc,,2021-02-23,21.86
Indian Health Svc,,2021-02-24,22.5
Indian Health Svc,,2021-02-25,23.46
Indian Health Svc,,2021-02-26,24.8
Indian Health Svc,,2021-02-27,25.79
Indian Health Svc,,2021-02-28,26.58
Indian Health Svc,,2021-03-01,27.33
Indian Health Svc,,2021-03-02,27.74
Indian Health Svc,,2021-03-03,28.24
Indian Health Svc,,2021-03-04,28.97
Indian Health Svc,,2021-03-05,29.8
Indian Health Svc,,2021-03-06,30.85
Indian Health Svc,,2021-03-07,31.46
Indian Health Svc,,2021-03-08,31.98
Indian Health Svc,,2021-03-09,32.14
Indian Health Svc,,2021-03-10,32.85
Indian Health Svc,,2021-03-11,33.47
Indian Health Svc,,2021-03-12,34.35
Indian Health Svc,,2021-03-13,35.21
Indian Health Svc,,2021-03-14,35.82
Indian Health Svc,,2021-03-15,36.35
Indian Health Svc,,2021-03-16,36.88
Indian Health Svc,,2021-03-17,37.51
Indian Health Svc,,2021-03-18,38.36
Indian Health Svc,,2021-03-19,39.11
Indian Health Svc,,2021-03-20,39.75
Indian Health Svc,,2021-03-21,40.61
Indian Health Svc,,2021-03-22,41.15
Indian Health Svc,,2021-03-23,41.3
Indian Health Svc,,2021-03-24,42.06
Indian Health Svc,,2021-03-25,42.55
Indian Health Svc,,2021-03-26,43.39
Indian Health Svc,,2021-03-27,44.13
Indian Health Svc,,2021-03-28,45.16
Indian Health Svc,,2021-03-29,45.41
Indian Health Svc,,2021-03-30,45.54
Indian Health Svc,,2021-03-31,46.29
Indian Health Svc,,2021-04-01,47.07
Indian Health Svc,,2021-04-02,47.78
Indian Health Svc,,2021-04-03,48.43
Indian Health Svc,,2021-04-04,49.26
Indian Health Svc,,2021-04-05,49.34
Indian Health Svc,,2021-04-06,49.51
Indian Health Svc,,2021-04-07,50.05
Indian Health Svc,,2021-04-08,50.67
Indian Health Svc,,2021-04-09,51.33
Indian Health Svc,,2021-04-10,51.99
Indian Health Svc,,2021-04-11,52.39
Indian Health Svc,,2021-04-12,52.57
Indian Health Svc,,2021-04-13,52.8
Indian Health Svc,,2021-04-14,53.37
Indian Health Svc,,2021-04-15,54
Indian Health Svc,,2021-04-16,54.6
Indian Health Svc,,2021-04-17,55.23
Indian Health Svc,,2021-04-18,55.7
Indian Health Svc,,2021-04-19,55.76
Indian Health Svc,,2021-04-20,55.89
Indian Health Svc,,2021-04-21,56.38
Indian Health Svc,,2021-04-22,56.82
Indian Health Svc,,2021-04-23,57.4
Indian Health Svc,,2021-04-24,57.86
Indian Health Svc,,2021-04-25,58.33
Indian Health Svc,,2021-04-26,58.43
Indian Health Svc,,2021-04-27,58.54
Indian Health Svc,,2021-04-28,59
Indian Health Svc,,2021-04-29,59.42
Indian Health Svc,,2021-04-30,59.74
Indian Health Svc,,2021-05-01,60.25
Indian Health Svc,,2021-05-02,60.59
Indian Health Svc,,2021-05-03,60.61
Indian Health Svc,,2021-05-04,60.7
Indian Health Svc,,2021-05-05,60.88
Indian Health Svc,,2021-05-06,61.29
Indian Health Svc,,2021-05-07,61.54
Indian Health Svc,,2021-05-08,61.81
Indian Health Svc,,2021-05-09,62.02
Indian Health Svc,,2021-05-10,62.05
Indian Health Svc,,2021-05-11,62.14
Indian Health Svc,,2021-05-12,62.27
Indian Health Svc,,2021-05-13,62.6
Indian Health Svc,,2021-05-14,62.8
Indian Health Svc,,2021-05-15,63.05
Indian Health Svc,,2021-05-16,63.32
Indian Health Svc,,2021-05-17,63.38
Indian Health Svc,,2021-05-18,63.43
Indian Health Svc,,2021-05-19,63.5
Indian Health Svc,,2021-05-20,63.94
Indian Health Svc,,2021-05-21,64.16
Indian Health Svc,,2021-05-22,64.48
Indian Health Svc,,2021-05-23,64.72
Indian Health Svc,,2021-05-24,64.77
Indian Health Svc,,2021-05-25,64.81
Indian Health Svc,,2021-05-26,65.12
Indian Health Svc,,2021-05-27,65.31
Indian Health Svc,,2021-05-28,65.5
Indian Health Svc,,2021-05-29,65.68
Indian Health Svc,,2021-05-30,65.8
Indian Health Svc,,2021-06-01,65.81
Indian Health Svc,,2021-06-02,65.86
Indian Health Svc,,2021-06-03,66.01
Indian Health Svc,,2021-06-04,66.18
Indian Health Svc,,2021-06-05,66.38
Indian Health Svc,,2021-06-06,66.39
Indian Health Svc,,2021-06-07,66.59
Indian Health Svc,,2021-06-08,66.66
Indian Health Svc,,2021-06-09,66.84
Indian Health Svc,,2021-06-10,67
Indian Health Svc,,2021-06-11,67.04
Indian Health Svc,,2021-06-12,67.26
Indian Health Svc,,2021-06-13,67.44
Indian Health Svc,,2021-06-14,67.62
Indian Health Svc,,2021-06-15,67.7
Indian Health Svc,,2021-06-16,67.73
Indian Health Svc,,2021-06-17,68.01
Indian Health Svc,,2021-06-18,68.16
Indian Health Svc,,2021-06-19,68.32
Indian Health Svc,,2021-06-20,68.51
Indian Health Svc,,2021-06-21,68.52
Indian Health Svc,,2021-06-22,68.53
Indian Health Svc,,2021-06-23,68.64
Indian Health Svc,,2021-06-24,68.76
Indiana,,2021-01-12,2.85
Indiana,,2021-01-13,3.14
Indiana,,2021-01-14,3.47
Indiana,,2021-01-15,3.87
Indiana,,2021-01-19,4.97
Indiana,,2021-01-20,5.29
Indiana,,2021-01-21,5.75
Indiana,,2021-01-22,6.15
Indiana,,2021-01-23,6.63
Indiana,,2021-01-24,6.63
Indiana,,2021-01-25,7.31
Indiana,,2021-01-26,7.41
Indiana,,2021-01-27,7.79
Indiana,,2021-01-28,8.2
Indiana,,2021-01-29,8.63
Indiana,,2021-01-30,9.02
Indiana,,2021-01-31,9.02
Indiana,,2021-02-01,9.02
Indiana,,2021-02-02,9.09
Indiana,,2021-02-03,9.47
Indiana,,2021-02-04,9.97
Indiana,,2021-02-05,10.56
Indiana,,2021-02-06,11.14
Indiana,,2021-02-07,11.14
Indiana,,2021-02-08,11.14
Indiana,,2021-02-09,11.3
Indiana,,2021-02-10,11.82
Indiana,,2021-02-11,12.36
Indiana,,2021-02-12,12.98
Indiana,,2021-02-13,15.13
Indiana,,2021-02-14,15.73
Indiana,,2021-02-16,16.22
Indiana,,2021-02-17,16.54
Indiana,,2021-02-18,16.73
Indiana,,2021-02-19,17.74
Indiana,,2021-02-20,18.34
Indiana,,2021-02-21,18.86
Indiana,,2021-02-22,19.2
Indiana,,2021-02-23,19.29
Indiana,,2021-02-24,20.22
Indiana,,2021-02-25,21.68
Indiana,,2021-02-26,22.36
Indiana,,2021-02-27,23.05
Indiana,,2021-02-28,23.62
Indiana,,2021-03-01,23.99
Indiana,,2021-03-02,24.13
Indiana,,2021-03-03,24.62
Indiana,,2021-03-04,25.22
Indiana,,2021-03-05,25.97
Indiana,,2021-03-06,26.75
Indiana,,2021-03-07,27.4
Indiana,,2021-03-08,27.92
Indiana,,2021-03-09,28.12
Indiana,,2021-03-10,28.73
Indiana,,2021-03-11,29.4
Indiana,,2021-03-12,30.16
Indiana,,2021-03-13,31.6
Indiana,,2021-03-14,31.6
Indiana,,2021-03-15,32.09
Indiana,,2021-03-16,32.24
Indiana,,2021-03-17,32.78
Indiana,,2021-03-18,33.46
Indiana,,2021-03-19,34.23
Indiana,,2021-03-20,35.07
Indiana,,2021-03-21,35.75
Indiana,,2021-03-22,36.21
Indiana,,2021-03-23,36.35
Indiana,,2021-03-24,36.97
Indiana,,2021-03-25,37.74
Indiana,,2021-03-26,38.6
Indiana,,2021-03-27,39.44
Indiana,,2021-03-28,40.11
Indiana,,2021-03-29,40.62
Indiana,,2021-03-30,40.76
Indiana,,2021-03-31,41.4
Indiana,,2021-04-01,42.19
Indiana,,2021-04-02,43.14
Indiana,,2021-04-03,44.15
Indiana,,2021-04-04,44.81
Indiana,,2021-04-05,45.28
Indiana,,2021-04-06,45.41
Indiana,,2021-04-07,46.05
Indiana,,2021-04-08,46.91
Indiana,,2021-04-09,47.97
Indiana,,2021-04-10,49.04
Indiana,,2021-04-11,49.94
Indiana,,2021-04-12,50.68
Indiana,,2021-04-13,50.97
Indiana,,2021-04-14,51.14
Indiana,,2021-04-15,52.13
Indiana,,2021-04-16,53.11
Indiana,,2021-04-17,53.99
Indiana,,2021-04-18,54.75
Indiana,,2021-04-19,55.16
Indiana,,2021-04-20,55.36
Indiana,,2021-04-21,55.91
Indiana,,2021-04-22,56.62
Indiana,,2021-04-23,57.39
Indiana,,2021-04-24,58.14
Indiana,,2021-04-25,58.76
Indiana,,2021-04-26,59.2
Indiana,,2021-04-27,59.45
Indiana,,2021-04-28,60.03
Indiana,,2021-04-29,60.74
Indiana,,2021-04-30,61.57
Indiana,,2021-05-01,62.41
Indiana,,2021-05-02,63.1
Indiana,,2021-05-03,63.39
Indiana,,2021-05-04,63.54
Indiana,,2021-05-05,64.05
Indiana,,2021-05-06,64.77
Indiana,,2021-05-07,65.67
Indiana,,2021-05-08,66.3
Indiana,,2021-05-09,66.93
Indiana,,2021-05-10,67.36
Indiana,,2021-05-11,67.64
Indiana,,2021-05-12,68.08
Indiana,,2021-05-13,68.65
Indiana,,2021-05-14,69.23
Indiana,,2021-05-15,69.86
Indiana,,2021-05-16,70.43
Indiana,,2021-05-17,70.8
Indiana,,2021-05-18,70.98
Indiana,,2021-05-19,71.4
Indiana,,2021-05-20,71.96
Indiana,,2021-05-21,72.55
Indiana,,2021-05-22,73.15
Indiana,,2021-05-23,73.6
Indiana,,2021-05-24,73.85
Indiana,,2021-05-25,73.93
Indiana,,2021-05-26,74.29
Indiana,,2021-05-27,74.7
Indiana,,2021-05-28,75.11
Indiana,,2021-05-29,75.47
Indiana,,2021-05-30,75.8
Indiana,,2021-06-01,76.01
Indiana,,2021-06-02,76.06
Indiana,,2021-06-03,76.37
Indiana,,2021-06-04,76.64
Indiana,,2021-06-05,76.98
Indiana,,2021-06-06,77.31
Indiana,,2021-06-07,77.53
Indiana,,2021-06-08,77.64
Indiana,,2021-06-09,77.9
Indiana,,2021-06-10,77.91
Indiana,,2021-06-11,78.29
Indiana,,2021-06-12,78.7
Indiana,,2021-06-13,78.96
Indiana,,2021-06-14,79.76
Indiana,,2021-06-15,79.96
Indiana,,2021-06-16,79.96
Indiana,,2021-06-17,80.63
Indiana,,2021-06-18,80.87
Indiana,,2021-06-19,81.12
Indiana,,2021-06-20,81.3
Indiana,,2021-06-21,81.49
Indiana,,2021-06-22,81.56
Indiana,,2021-06-23,81.7
Indiana,,2021-06-24,81.9
Iowa,,2021-01-12,3.13
Iowa,,2021-01-13,3.55
Iowa,,2021-01-14,3.55
Iowa,,2021-01-15,3.83
Iowa,,2021-01-19,4.59
Iowa,,2021-01-20,4.75
Iowa,,2021-01-21,5.03
Iowa,,2021-01-22,5.41
Iowa,,2021-01-23,5.71
Iowa,,2021-01-24,6.06
Iowa,,2021-01-25,6.22
Iowa,,2021-01-26,6.28
Iowa,,2021-01-27,6.47
Iowa,,2021-01-28,6.74
Iowa,,2021-01-29,7.11
Iowa,,2021-01-30,7.54
Iowa,,2021-01-31,7.99
Iowa,,2021-02-01,8.16
Iowa,,2021-02-02,8.23
Iowa,,2021-02-03,8.46
Iowa,,2021-02-04,8.85
Iowa,,2021-02-05,9.3
Iowa,,2021-02-06,9.78
Iowa,,2021-02-07,10.41
Iowa,,2021-02-08,10.95
Iowa,,2021-02-09,11.15
Iowa,,2021-02-10,11.69
Iowa,,2021-02-11,12.28
Iowa,,2021-02-12,12.95
Iowa,,2021-02-13,13.71
Iowa,,2021-02-14,14.47
Iowa,,2021-02-16,15.39
Iowa,,2021-02-17,15.7
Iowa,,2021-02-18,16.09
Iowa,,2021-02-19,17.52
Iowa,,2021-02-20,18.3
Iowa,,2021-02-21,19
Iowa,,2021-02-22,19.37
Iowa,,2021-02-23,19.49
Iowa,,2021-02-24,19.71
Iowa,,2021-02-25,20
Iowa,,2021-02-26,20.73
Iowa,,2021-02-27,21.7
Iowa,,2021-02-28,22.6
Iowa,,2021-03-01,23.29
Iowa,,2021-03-02,23.48
Iowa,,2021-03-03,23.89
Iowa,,2021-03-04,24.51
Iowa,,2021-03-05,25.39
Iowa,,2021-03-06,27.3
Iowa,,2021-03-07,28.73
Iowa,,2021-03-08,29.79
Iowa,,2021-03-09,30.19
Iowa,,2021-03-10,30.74
Iowa,,2021-03-11,31.68
Iowa,,2021-03-12,32.78
Iowa,,2021-03-13,35.32
Iowa,,2021-03-14,35.33
Iowa,,2021-03-15,36.29
Iowa,,2021-03-16,36.61
Iowa,,2021-03-17,36.62
Iowa,,2021-03-18,37.48
Iowa,,2021-03-19,38.86
Iowa,,2021-03-20,40.12
Iowa,,2021-03-21,41.28
Iowa,,2021-03-22,41.99
Iowa,,2021-03-23,42.27
Iowa,,2021-03-24,42.67
Iowa,,2021-03-25,43.4
Iowa,,2021-03-26,44.45
Iowa,,2021-03-27,45.81
Iowa,,2021-03-28,47.19
Iowa,,2021-03-29,48
Iowa,,2021-03-30,48.34
Iowa,,2021-03-31,48.8
Iowa,,2021-04-01,49.69
Iowa,,2021-04-02,50.88
Iowa,,2021-04-03,53.49
Iowa,,2021-04-04,53.5
Iowa,,2021-04-05,54.1
Iowa,,2021-04-06,54.4
Iowa,,2021-04-07,54.9
Iowa,,2021-04-08,55.95
Iowa,,2021-04-09,57.27
Iowa,,2021-04-10,58.76
Iowa,,2021-04-11,60.39
Iowa,,2021-04-12,61.08
Iowa,,2021-04-13,61.44
Iowa,,2021-04-14,62.45
Iowa,,2021-04-15,63.45
Iowa,,2021-04-16,64.49
Iowa,,2021-04-17,65.61
Iowa,,2021-04-18,66.65
Iowa,,2021-04-19,67.38
Iowa,,2021-04-20,67.57
Iowa,,2021-04-21,68.14
Iowa,,2021-04-22,69
Iowa,,2021-04-23,69.99
Iowa,,2021-04-24,71.07
Iowa,,2021-04-25,72.17
Iowa,,2021-04-26,72.75
Iowa,,2021-04-27,73.1
Iowa,,2021-04-28,73.52
Iowa,,2021-04-29,74.52
Iowa,,2021-04-30,75.38
Iowa,,2021-05-01,76.35
Iowa,,2021-05-02,77.14
Iowa,,2021-05-03,77.77
Iowa,,2021-05-04,78.02
Iowa,,2021-05-05,78.4
Iowa,,2021-05-06,79.1
Iowa,,2021-05-07,79.8
Iowa,,2021-05-08,80.55
Iowa,,2021-05-09,81.29
Iowa,,2021-05-10,81.81
Iowa,,2021-05-11,82.06
Iowa,,2021-05-12,82.34
Iowa,,2021-05-13,82.81
Iowa,,2021-05-14,83.31
Iowa,,2021-05-15,83.83
Iowa,,2021-05-16,84.51
Iowa,,2021-05-17,85.01
Iowa,,2021-05-18,85.26
Iowa,,2021-05-19,85.57
Iowa,,2021-05-20,86.13
Iowa,,2021-05-21,86.75
Iowa,,2021-05-22,87.34
Iowa,,2021-05-23,87.87
Iowa,,2021-05-24,88.21
Iowa,,2021-05-25,88.37
Iowa,,2021-05-26,88.65
Iowa,,2021-05-27,89.01
Iowa,,2021-05-28,89.41
Iowa,,2021-05-29,89.73
Iowa,,2021-05-30,90.06
Iowa,,2021-06-01,90.36
Iowa,,2021-06-02,90.47
Iowa,,2021-06-03,90.6
Iowa,,2021-06-04,90.87
Iowa,,2021-06-05,91.14
Iowa,,2021-06-06,91.48
Iowa,,2021-06-07,91.72
Iowa,,2021-06-08,91.88
Iowa,,2021-06-09,92.11
Iowa,,2021-06-10,92.39
Iowa,,2021-06-11,92.39
Iowa,,2021-06-12,92.73
Iowa,,2021-06-13,92.98
Iowa,,2021-06-14,93.3
Iowa,,2021-06-15,93.58
Iowa,,2021-06-16,93.59
Iowa,,2021-06-17,93.94
Iowa,,2021-06-18,94.2
Iowa,,2021-06-19,94.54
Iowa,,2021-06-20,94.73
Iowa,,2021-06-21,94.88
Iowa,,2021-06-22,94.95
